ncbi-geneid:1	hsa:1
ncbi-geneid:140606	hsa:140606
ncbi-geneid:140609	hsa:140609
ncbi-geneid:140612	hsa:140612
ncbi-geneid:140625	hsa:140625
ncbi-geneid:140628	hsa:140628
ncbi-geneid:140678	hsa:140678
ncbi-geneid:140679	hsa:140679
ncbi-geneid:140680	hsa:140680
ncbi-geneid:140683	hsa:140683
ncbi-geneid:140685	hsa:140685
ncbi-geneid:140686	hsa:140686
ncbi-geneid:140687	hsa:140687
ncbi-geneid:140688	hsa:140688
ncbi-geneid:140689	hsa:140689
ncbi-geneid:140690	hsa:140690
ncbi-geneid:140691	hsa:140691
ncbi-geneid:140699	hsa:140699
ncbi-geneid:1407	hsa:1407
ncbi-geneid:140700	hsa:140700
ncbi-geneid:140701	hsa:140701
ncbi-geneid:140706	hsa:140706
ncbi-geneid:140707	hsa:140707
ncbi-geneid:140710	hsa:140710
ncbi-geneid:140711	hsa:140711
ncbi-geneid:140730	hsa:140730
ncbi-geneid:140731	hsa:140731
ncbi-geneid:140732	hsa:140732
ncbi-geneid:140733	hsa:140733
ncbi-geneid:140735	hsa:140735
ncbi-geneid:140738	hsa:140738
ncbi-geneid:140739	hsa:140739
ncbi-geneid:140766	hsa:140766
ncbi-geneid:140767	hsa:140767
ncbi-geneid:140771	hsa:140771
ncbi-geneid:140775	hsa:140775
ncbi-geneid:1408	hsa:1408
ncbi-geneid:140801	hsa:140801
ncbi-geneid:140803	hsa:140803
ncbi-geneid:140807	hsa:140807
ncbi-geneid:140809	hsa:140809
ncbi-geneid:140823	hsa:140823
ncbi-geneid:140825	hsa:140825
ncbi-geneid:140828	hsa:140828
ncbi-geneid:140831	hsa:140831
ncbi-geneid:140832	hsa:140832
ncbi-geneid:140834	hsa:140834
ncbi-geneid:140836	hsa:140836
ncbi-geneid:140838	hsa:140838
ncbi-geneid:140846	hsa:140846
ncbi-geneid:140848	hsa:140848
ncbi-geneid:140849	hsa:140849
ncbi-geneid:140850	hsa:140850
ncbi-geneid:140856	hsa:140856
ncbi-geneid:140862	hsa:140862
ncbi-geneid:140870	hsa:140870
ncbi-geneid:140873	hsa:140873
ncbi-geneid:140875	hsa:140875
ncbi-geneid:140876	hsa:140876
ncbi-geneid:140880	hsa:140880
ncbi-geneid:140881	hsa:140881
ncbi-geneid:140883	hsa:140883
ncbi-geneid:140885	hsa:140885
ncbi-geneid:140886	hsa:140886
ncbi-geneid:140890	hsa:140890
ncbi-geneid:140893	hsa:140893
ncbi-geneid:140894	hsa:140894
ncbi-geneid:1409	hsa:1409
ncbi-geneid:140901	hsa:140901
ncbi-geneid:140902	hsa:140902
ncbi-geneid:140947	hsa:140947
ncbi-geneid:141	hsa:141
ncbi-geneid:1410	hsa:1410
ncbi-geneid:1411	hsa:1411
ncbi-geneid:1412	hsa:1412
ncbi-geneid:1413	hsa:1413
ncbi-geneid:1414	hsa:1414
ncbi-geneid:1415	hsa:1415
ncbi-geneid:1416	hsa:1416
ncbi-geneid:1417	hsa:1417
ncbi-geneid:1418	hsa:1418
ncbi-geneid:1419	hsa:1419
ncbi-geneid:142	hsa:142
ncbi-geneid:1420	hsa:1420
ncbi-geneid:1421	hsa:1421
ncbi-geneid:142678	hsa:142678
ncbi-geneid:142679	hsa:142679
ncbi-geneid:142680	hsa:142680
ncbi-geneid:142683	hsa:142683
ncbi-geneid:142684	hsa:142684
ncbi-geneid:142685	hsa:142685
ncbi-geneid:142686	hsa:142686
ncbi-geneid:142689	hsa:142689
ncbi-geneid:1427	hsa:1427
ncbi-geneid:1428	hsa:1428
ncbi-geneid:142827	hsa:142827
ncbi-geneid:142891	hsa:142891
ncbi-geneid:1429	hsa:1429
ncbi-geneid:142910	hsa:142910
ncbi-geneid:142913	hsa:142913
ncbi-geneid:142940	hsa:142940
ncbi-geneid:143	hsa:143
ncbi-geneid:143098	hsa:143098
ncbi-geneid:1431	hsa:1431
ncbi-geneid:143162	hsa:143162
ncbi-geneid:143187	hsa:143187
ncbi-geneid:1432	hsa:1432
ncbi-geneid:143241	hsa:143241
ncbi-geneid:143244	hsa:143244
ncbi-geneid:143279	hsa:143279
ncbi-geneid:143282	hsa:143282
ncbi-geneid:143379	hsa:143379
ncbi-geneid:143384	hsa:143384
ncbi-geneid:1434	hsa:1434
ncbi-geneid:143425	hsa:143425
ncbi-geneid:143458	hsa:143458
ncbi-geneid:143471	hsa:143471
ncbi-geneid:143496	hsa:143496
ncbi-geneid:1435	hsa:1435
ncbi-geneid:143501	hsa:143501
ncbi-geneid:143502	hsa:143502
ncbi-geneid:143503	hsa:143503
ncbi-geneid:143570	hsa:143570
ncbi-geneid:1436	hsa:1436
ncbi-geneid:143630	hsa:143630
ncbi-geneid:143662	hsa:143662
ncbi-geneid:143666	hsa:143666
ncbi-geneid:143678	hsa:143678
ncbi-geneid:143684	hsa:143684
ncbi-geneid:143686	hsa:143686
ncbi-geneid:143689	hsa:143689
ncbi-geneid:1437	hsa:1437
ncbi-geneid:1438	hsa:1438
ncbi-geneid:143872	hsa:143872
ncbi-geneid:143879	hsa:143879
ncbi-geneid:143884	hsa:143884
ncbi-geneid:143888	hsa:143888
ncbi-geneid:1439	hsa:1439
ncbi-geneid:143903	hsa:143903
ncbi-geneid:143941	hsa:143941
ncbi-geneid:1440	hsa:1440
ncbi-geneid:144097	hsa:144097
ncbi-geneid:1441	hsa:1441
ncbi-geneid:144100	hsa:144100
ncbi-geneid:144108	hsa:144108
ncbi-geneid:144110	hsa:144110
ncbi-geneid:144124	hsa:144124
ncbi-geneid:144125	hsa:144125
ncbi-geneid:144132	hsa:144132
ncbi-geneid:144165	hsa:144165
ncbi-geneid:144193	hsa:144193
ncbi-geneid:144195	hsa:144195
ncbi-geneid:1442	hsa:1442
ncbi-geneid:144203	hsa:144203
ncbi-geneid:144233	hsa:144233
ncbi-geneid:144245	hsa:144245
ncbi-geneid:1443	hsa:1443
ncbi-geneid:144321	hsa:144321
ncbi-geneid:144347	hsa:144347
ncbi-geneid:144348	hsa:144348
ncbi-geneid:144360	hsa:144360
ncbi-geneid:144363	hsa:144363
ncbi-geneid:1444	hsa:1444
ncbi-geneid:144402	hsa:144402
ncbi-geneid:144404	hsa:144404
ncbi-geneid:144406	hsa:144406
ncbi-geneid:144423	hsa:144423
ncbi-geneid:144448	hsa:144448
ncbi-geneid:144453	hsa:144453
ncbi-geneid:144455	hsa:144455
ncbi-geneid:144481	hsa:144481
ncbi-geneid:144486	hsa:144486
ncbi-geneid:1445	hsa:1445
ncbi-geneid:144501	hsa:144501
ncbi-geneid:144535	hsa:144535
ncbi-geneid:144568	hsa:144568
ncbi-geneid:144571	hsa:144571
ncbi-geneid:144577	hsa:144577
ncbi-geneid:1446	hsa:1446
ncbi-geneid:144608	hsa:144608
ncbi-geneid:144699	hsa:144699
ncbi-geneid:1447	hsa:1447
ncbi-geneid:144715	hsa:144715
ncbi-geneid:144717	hsa:144717
ncbi-geneid:144742	hsa:144742
ncbi-geneid:144766	hsa:144766
ncbi-geneid:144776	hsa:144776
ncbi-geneid:1448	hsa:1448
ncbi-geneid:144809	hsa:144809
ncbi-geneid:144811	hsa:144811
ncbi-geneid:144817	hsa:144817
ncbi-geneid:144920	hsa:144920
ncbi-geneid:144983	hsa:144983
ncbi-geneid:145165	hsa:145165
ncbi-geneid:145173	hsa:145173
ncbi-geneid:145195	hsa:145195
ncbi-geneid:1452	hsa:1452
ncbi-geneid:145200	hsa:145200
ncbi-geneid:145216	hsa:145216
ncbi-geneid:145226	hsa:145226
ncbi-geneid:145241	hsa:145241
ncbi-geneid:145249	hsa:145249
ncbi-geneid:145258	hsa:145258
ncbi-geneid:145264	hsa:145264
ncbi-geneid:145270	hsa:145270
ncbi-geneid:145282	hsa:145282
ncbi-geneid:1453	hsa:1453
ncbi-geneid:145376	hsa:145376
ncbi-geneid:145389	hsa:145389
ncbi-geneid:1454	hsa:1454
ncbi-geneid:145407	hsa:145407
ncbi-geneid:145438	hsa:145438
ncbi-geneid:145447	hsa:145447
ncbi-geneid:145474	hsa:145474
ncbi-geneid:145482	hsa:145482
ncbi-geneid:145483	hsa:145483
ncbi-geneid:145497	hsa:145497
ncbi-geneid:1455	hsa:1455
ncbi-geneid:145501	hsa:145501
ncbi-geneid:145508	hsa:145508
ncbi-geneid:145553	hsa:145553
ncbi-geneid:145567	hsa:145567
ncbi-geneid:145581	hsa:145581
ncbi-geneid:1456	hsa:1456
ncbi-geneid:145624	hsa:145624
ncbi-geneid:145645	hsa:145645
ncbi-geneid:145694	hsa:145694
ncbi-geneid:1457	hsa:1457
ncbi-geneid:145741	hsa:145741
ncbi-geneid:145748	hsa:145748
ncbi-geneid:145773	hsa:145773
ncbi-geneid:145781	hsa:145781
ncbi-geneid:145783	hsa:145783
ncbi-geneid:145788	hsa:145788
ncbi-geneid:145814	hsa:145814
ncbi-geneid:145820	hsa:145820
ncbi-geneid:145837	hsa:145837
ncbi-geneid:145845	hsa:145845
ncbi-geneid:145853	hsa:145853
ncbi-geneid:145858	hsa:145858
ncbi-geneid:145864	hsa:145864
ncbi-geneid:145873	hsa:145873
ncbi-geneid:1459	hsa:1459
ncbi-geneid:145942	hsa:145942
ncbi-geneid:145946	hsa:145946
ncbi-geneid:145957	hsa:145957
ncbi-geneid:145978	hsa:145978
ncbi-geneid:146	hsa:146
ncbi-geneid:1460	hsa:1460
ncbi-geneid:146050	hsa:146050
ncbi-geneid:146057	hsa:146057
ncbi-geneid:146059	hsa:146059
ncbi-geneid:146167	hsa:146167
ncbi-geneid:146177	hsa:146177
ncbi-geneid:146183	hsa:146183
ncbi-geneid:146198	hsa:146198
ncbi-geneid:1462	hsa:1462
ncbi-geneid:146206	hsa:146206
ncbi-geneid:146212	hsa:146212
ncbi-geneid:146223	hsa:146223
ncbi-geneid:146225	hsa:146225
ncbi-geneid:146227	hsa:146227
ncbi-geneid:146279	hsa:146279
ncbi-geneid:1463	hsa:1463
ncbi-geneid:146310	hsa:146310
ncbi-geneid:146325	hsa:146325
ncbi-geneid:146330	hsa:146330
ncbi-geneid:146336	hsa:146336
ncbi-geneid:146378	hsa:146378
ncbi-geneid:146395	hsa:146395
ncbi-geneid:1464	hsa:1464
ncbi-geneid:146429	hsa:146429
ncbi-geneid:146433	hsa:146433
ncbi-geneid:146434	hsa:146434
ncbi-geneid:146439	hsa:146439
ncbi-geneid:146456	hsa:146456
ncbi-geneid:146481	hsa:146481
ncbi-geneid:1465	hsa:1465
ncbi-geneid:146512	hsa:146512
ncbi-geneid:146513	hsa:146513
ncbi-geneid:146540	hsa:146540
ncbi-geneid:146542	hsa:146542
ncbi-geneid:146547	hsa:146547
ncbi-geneid:146556	hsa:146556
ncbi-geneid:146562	hsa:146562
ncbi-geneid:1466	hsa:1466
ncbi-geneid:146664	hsa:146664
ncbi-geneid:146691	hsa:146691
ncbi-geneid:146705	hsa:146705
ncbi-geneid:146712	hsa:146712
ncbi-geneid:146713	hsa:146713
ncbi-geneid:146722	hsa:146722
ncbi-geneid:146723	hsa:146723
ncbi-geneid:146754	hsa:146754
ncbi-geneid:146760	hsa:146760
ncbi-geneid:146771	hsa:146771
ncbi-geneid:146779	hsa:146779
ncbi-geneid:146795	hsa:146795
ncbi-geneid:1468	hsa:1468
ncbi-geneid:146802	hsa:146802
ncbi-geneid:146822	hsa:146822
ncbi-geneid:146845	hsa:146845
ncbi-geneid:146849	hsa:146849
ncbi-geneid:146850	hsa:146850
ncbi-geneid:146852	hsa:146852
ncbi-geneid:146853	hsa:146853
ncbi-geneid:146857	hsa:146857
ncbi-geneid:146861	hsa:146861
ncbi-geneid:146862	hsa:146862
ncbi-geneid:146880	hsa:146880
ncbi-geneid:146894	hsa:146894
ncbi-geneid:1469	hsa:1469
ncbi-geneid:146909	hsa:146909
ncbi-geneid:146923	hsa:146923
ncbi-geneid:146956	hsa:146956
ncbi-geneid:147	hsa:147
ncbi-geneid:1470	hsa:1470
ncbi-geneid:147004	hsa:147004
ncbi-geneid:147007	hsa:147007
ncbi-geneid:147011	hsa:147011
ncbi-geneid:147015	hsa:147015
ncbi-geneid:147040	hsa:147040
ncbi-geneid:147081	hsa:147081
ncbi-geneid:147093	hsa:147093
ncbi-geneid:1471	hsa:1471
ncbi-geneid:147111	hsa:147111
ncbi-geneid:147138	hsa:147138
ncbi-geneid:147166	hsa:147166
ncbi-geneid:147179	hsa:147179
ncbi-geneid:147183	hsa:147183
ncbi-geneid:147184	hsa:147184
ncbi-geneid:147199	hsa:147199
ncbi-geneid:1472	hsa:1472
ncbi-geneid:147228	hsa:147228
ncbi-geneid:147276	hsa:147276
ncbi-geneid:1473	hsa:1473
ncbi-geneid:147323	hsa:147323
ncbi-geneid:147339	hsa:147339
ncbi-geneid:147372	hsa:147372
ncbi-geneid:147381	hsa:147381
ncbi-geneid:1474	hsa:1474
ncbi-geneid:147407	hsa:147407
ncbi-geneid:147409	hsa:147409
ncbi-geneid:147429	hsa:147429
ncbi-geneid:147463	hsa:147463
ncbi-geneid:147495	hsa:147495
ncbi-geneid:1475	hsa:1475
ncbi-geneid:147525	hsa:147525
ncbi-geneid:1476	hsa:1476
ncbi-geneid:147645	hsa:147645
ncbi-geneid:147646	hsa:147646
ncbi-geneid:147650	hsa:147650
ncbi-geneid:147657	hsa:147657
ncbi-geneid:147658	hsa:147658
ncbi-geneid:147660	hsa:147660
ncbi-geneid:147664	hsa:147664
ncbi-geneid:147670	hsa:147670
ncbi-geneid:147685	hsa:147685
ncbi-geneid:147686	hsa:147686
ncbi-geneid:147687	hsa:147687
ncbi-geneid:147694	hsa:147694
ncbi-geneid:147699	hsa:147699
ncbi-geneid:1477	hsa:1477
ncbi-geneid:147700	hsa:147700
ncbi-geneid:147710	hsa:147710
ncbi-geneid:147719	hsa:147719
ncbi-geneid:147727	hsa:147727
ncbi-geneid:147741	hsa:147741
ncbi-geneid:147744	hsa:147744
ncbi-geneid:147746	hsa:147746
ncbi-geneid:147798	hsa:147798
ncbi-geneid:1478	hsa:1478
ncbi-geneid:147804	hsa:147804
ncbi-geneid:147807	hsa:147807
ncbi-geneid:147808	hsa:147808
ncbi-geneid:147837	hsa:147837
ncbi-geneid:147841	hsa:147841
ncbi-geneid:147872	hsa:147872
ncbi-geneid:1479	hsa:1479
ncbi-geneid:147906	hsa:147906
ncbi-geneid:147912	hsa:147912
ncbi-geneid:147920	hsa:147920
ncbi-geneid:147923	hsa:147923
ncbi-geneid:147929	hsa:147929
ncbi-geneid:147945	hsa:147945
ncbi-geneid:147947	hsa:147947
ncbi-geneid:147948	hsa:147948
ncbi-geneid:147949	hsa:147949
ncbi-geneid:147965	hsa:147965
ncbi-geneid:147968	hsa:147968
ncbi-geneid:147991	hsa:147991
ncbi-geneid:148	hsa:148
ncbi-geneid:148003	hsa:148003
ncbi-geneid:148014	hsa:148014
ncbi-geneid:148022	hsa:148022
ncbi-geneid:148046	hsa:148046
ncbi-geneid:148066	hsa:148066
ncbi-geneid:148103	hsa:148103
ncbi-geneid:148109	hsa:148109
ncbi-geneid:148113	hsa:148113
ncbi-geneid:148137	hsa:148137
ncbi-geneid:148145	hsa:148145
ncbi-geneid:148156	hsa:148156
ncbi-geneid:148170	hsa:148170
ncbi-geneid:148189	hsa:148189
ncbi-geneid:148198	hsa:148198
ncbi-geneid:1482	hsa:1482
ncbi-geneid:148203	hsa:148203
ncbi-geneid:148206	hsa:148206
ncbi-geneid:148213	hsa:148213
ncbi-geneid:148223	hsa:148223
ncbi-geneid:148229	hsa:148229
ncbi-geneid:148231	hsa:148231
ncbi-geneid:148252	hsa:148252
ncbi-geneid:148254	hsa:148254
ncbi-geneid:148266	hsa:148266
ncbi-geneid:148268	hsa:148268
ncbi-geneid:148281	hsa:148281
ncbi-geneid:148304	hsa:148304
ncbi-geneid:148327	hsa:148327
ncbi-geneid:148345	hsa:148345
ncbi-geneid:148362	hsa:148362
ncbi-geneid:148398	hsa:148398
ncbi-geneid:148413	hsa:148413
ncbi-geneid:148418	hsa:148418
ncbi-geneid:148423	hsa:148423
ncbi-geneid:148479	hsa:148479
ncbi-geneid:1485	hsa:1485
ncbi-geneid:148523	hsa:148523
ncbi-geneid:148534	hsa:148534
ncbi-geneid:148545	hsa:148545
ncbi-geneid:148581	hsa:148581
ncbi-geneid:1486	hsa:1486
ncbi-geneid:148641	hsa:148641
ncbi-geneid:148645	hsa:148645
ncbi-geneid:148696	hsa:148696
ncbi-geneid:1487	hsa:1487
ncbi-geneid:148709	hsa:148709
ncbi-geneid:148713	hsa:148713
ncbi-geneid:148738	hsa:148738
ncbi-geneid:148741	hsa:148741
ncbi-geneid:148753	hsa:148753
ncbi-geneid:148756	hsa:148756
ncbi-geneid:148789	hsa:148789
ncbi-geneid:1488	hsa:1488
ncbi-geneid:148808	hsa:148808
ncbi-geneid:148811	hsa:148811
ncbi-geneid:148823	hsa:148823
ncbi-geneid:148824	hsa:148824
ncbi-geneid:148867	hsa:148867
ncbi-geneid:148870	hsa:148870
ncbi-geneid:148898	hsa:148898
ncbi-geneid:1489	hsa:1489
ncbi-geneid:148930	hsa:148930
ncbi-geneid:148932	hsa:148932
ncbi-geneid:148979	hsa:148979
ncbi-geneid:1490	hsa:1490
ncbi-geneid:149013	hsa:149013
ncbi-geneid:149018	hsa:149018
ncbi-geneid:149041	hsa:149041
ncbi-geneid:149047	hsa:149047
ncbi-geneid:149069	hsa:149069
ncbi-geneid:149076	hsa:149076
ncbi-geneid:149086	hsa:149086
ncbi-geneid:149095	hsa:149095
ncbi-geneid:1491	hsa:1491
ncbi-geneid:149111	hsa:149111
ncbi-geneid:149134	hsa:149134
ncbi-geneid:149175	hsa:149175
ncbi-geneid:149233	hsa:149233
ncbi-geneid:149281	hsa:149281
ncbi-geneid:149297	hsa:149297
ncbi-geneid:1493	hsa:1493
ncbi-geneid:149345	hsa:149345
ncbi-geneid:149371	hsa:149371
ncbi-geneid:149373	hsa:149373
ncbi-geneid:149420	hsa:149420
ncbi-geneid:149428	hsa:149428
ncbi-geneid:149461	hsa:149461
ncbi-geneid:149465	hsa:149465
ncbi-geneid:149466	hsa:149466
ncbi-geneid:149473	hsa:149473
ncbi-geneid:149478	hsa:149478
ncbi-geneid:149483	hsa:149483
ncbi-geneid:149499	hsa:149499
ncbi-geneid:1495	hsa:1495
ncbi-geneid:149563	hsa:149563
ncbi-geneid:1496	hsa:1496
ncbi-geneid:149603	hsa:149603
ncbi-geneid:149620	hsa:149620
ncbi-geneid:149628	hsa:149628
ncbi-geneid:149643	hsa:149643
ncbi-geneid:149647	hsa:149647
ncbi-geneid:149684	hsa:149684
ncbi-geneid:149685	hsa:149685
ncbi-geneid:149699	hsa:149699
ncbi-geneid:1497	hsa:1497
ncbi-geneid:149708	hsa:149708
ncbi-geneid:149773	hsa:149773
ncbi-geneid:149775	hsa:149775
ncbi-geneid:149830	hsa:149830
ncbi-geneid:149837	hsa:149837
ncbi-geneid:149840	hsa:149840
ncbi-geneid:1499	hsa:1499
ncbi-geneid:149934	hsa:149934
ncbi-geneid:149950	hsa:149950
ncbi-geneid:149951	hsa:149951
ncbi-geneid:149954	hsa:149954
ncbi-geneid:149986	hsa:149986
ncbi-geneid:149992	hsa:149992
ncbi-geneid:149998	hsa:149998
ncbi-geneid:15	hsa:15
ncbi-geneid:150	hsa:150
ncbi-geneid:1500	hsa:1500
ncbi-geneid:150000	hsa:150000
ncbi-geneid:150051	hsa:150051
ncbi-geneid:150082	hsa:150082
ncbi-geneid:150084	hsa:150084
ncbi-geneid:150094	hsa:150094
ncbi-geneid:1501	hsa:1501
ncbi-geneid:150135	hsa:150135
ncbi-geneid:150142	hsa:150142
ncbi-geneid:150147	hsa:150147
ncbi-geneid:150159	hsa:150159
ncbi-geneid:150160	hsa:150160
ncbi-geneid:150165	hsa:150165
ncbi-geneid:150185	hsa:150185
ncbi-geneid:150197	hsa:150197
ncbi-geneid:150209	hsa:150209
ncbi-geneid:150221	hsa:150221
ncbi-geneid:150223	hsa:150223
ncbi-geneid:150244	hsa:150244
ncbi-geneid:150248	hsa:150248
ncbi-geneid:150274	hsa:150274
ncbi-geneid:150275	hsa:150275
ncbi-geneid:150280	hsa:150280
ncbi-geneid:150290	hsa:150290
ncbi-geneid:150291	hsa:150291
ncbi-geneid:150297	hsa:150297
ncbi-geneid:1503	hsa:1503
ncbi-geneid:150350	hsa:150350
ncbi-geneid:150353	hsa:150353
ncbi-geneid:150356	hsa:150356
ncbi-geneid:150365	hsa:150365
ncbi-geneid:150368	hsa:150368
ncbi-geneid:150372	hsa:150372
ncbi-geneid:150378	hsa:150378
ncbi-geneid:150379	hsa:150379
ncbi-geneid:150381	hsa:150381
ncbi-geneid:150383	hsa:150383
ncbi-geneid:150384	hsa:150384
ncbi-geneid:1504	hsa:1504
ncbi-geneid:150465	hsa:150465
ncbi-geneid:150468	hsa:150468
ncbi-geneid:150472	hsa:150472
ncbi-geneid:150483	hsa:150483
ncbi-geneid:150527	hsa:150527
ncbi-geneid:150538	hsa:150538
ncbi-geneid:150568	hsa:150568
ncbi-geneid:150572	hsa:150572
ncbi-geneid:150577	hsa:150577
ncbi-geneid:150590	hsa:150590
ncbi-geneid:150596	hsa:150596
ncbi-geneid:1506	hsa:1506
ncbi-geneid:150622	hsa:150622
ncbi-geneid:150677	hsa:150677
ncbi-geneid:150678	hsa:150678
ncbi-geneid:150681	hsa:150681
ncbi-geneid:150684	hsa:150684
ncbi-geneid:150696	hsa:150696
ncbi-geneid:150709	hsa:150709
ncbi-geneid:150726	hsa:150726
ncbi-geneid:150737	hsa:150737
ncbi-geneid:150759	hsa:150759
ncbi-geneid:150763	hsa:150763
ncbi-geneid:150771	hsa:150771
ncbi-geneid:150776	hsa:150776
ncbi-geneid:150786	hsa:150786
ncbi-geneid:1508	hsa:1508
ncbi-geneid:150864	hsa:150864
ncbi-geneid:1509	hsa:1509
ncbi-geneid:150921	hsa:150921
ncbi-geneid:150935	hsa:150935
ncbi-geneid:150946	hsa:150946
ncbi-geneid:150962	hsa:150962
ncbi-geneid:150967	hsa:150967
ncbi-geneid:150992	hsa:150992
ncbi-geneid:151	hsa:151
ncbi-geneid:1510	hsa:1510
ncbi-geneid:151009	hsa:151009
ncbi-geneid:151011	hsa:151011
ncbi-geneid:151050	hsa:151050
ncbi-geneid:151056	hsa:151056
ncbi-geneid:1511	hsa:1511
ncbi-geneid:151112	hsa:151112
ncbi-geneid:151121	hsa:151121
ncbi-geneid:151126	hsa:151126
ncbi-geneid:151171	hsa:151171
ncbi-geneid:151174	hsa:151174
ncbi-geneid:151176	hsa:151176
ncbi-geneid:151188	hsa:151188
ncbi-geneid:151194	hsa:151194
ncbi-geneid:151195	hsa:151195
ncbi-geneid:1512	hsa:1512
ncbi-geneid:151230	hsa:151230
ncbi-geneid:151234	hsa:151234
ncbi-geneid:151242	hsa:151242
ncbi-geneid:151246	hsa:151246
ncbi-geneid:151254	hsa:151254
ncbi-geneid:151258	hsa:151258
ncbi-geneid:151278	hsa:151278
ncbi-geneid:151295	hsa:151295
ncbi-geneid:1513	hsa:1513
ncbi-geneid:151300	hsa:151300
ncbi-geneid:151306	hsa:151306
ncbi-geneid:151313	hsa:151313
ncbi-geneid:151325	hsa:151325
ncbi-geneid:151354	hsa:151354
ncbi-geneid:151393	hsa:151393
ncbi-geneid:1514	hsa:1514
ncbi-geneid:151449	hsa:151449
ncbi-geneid:151473	hsa:151473
ncbi-geneid:151475	hsa:151475
ncbi-geneid:151477	hsa:151477
ncbi-geneid:151484	hsa:151484
ncbi-geneid:1515	hsa:1515
ncbi-geneid:151507	hsa:151507
ncbi-geneid:151516	hsa:151516
ncbi-geneid:151525	hsa:151525
ncbi-geneid:151531	hsa:151531
ncbi-geneid:151534	hsa:151534
ncbi-geneid:151556	hsa:151556
ncbi-geneid:151613	hsa:151613
ncbi-geneid:151636	hsa:151636
ncbi-geneid:151647	hsa:151647
ncbi-geneid:151648	hsa:151648
ncbi-geneid:151649	hsa:151649
ncbi-geneid:151651	hsa:151651
ncbi-geneid:151658	hsa:151658
ncbi-geneid:1517	hsa:1517
ncbi-geneid:151742	hsa:151742
ncbi-geneid:151760	hsa:151760
ncbi-geneid:151790	hsa:151790
ncbi-geneid:1518	hsa:1518
ncbi-geneid:151827	hsa:151827
ncbi-geneid:151835	hsa:151835
ncbi-geneid:151871	hsa:151871
ncbi-geneid:151877	hsa:151877
ncbi-geneid:151887	hsa:151887
ncbi-geneid:151888	hsa:151888
ncbi-geneid:1519	hsa:1519
ncbi-geneid:151903	hsa:151903
ncbi-geneid:151963	hsa:151963
ncbi-geneid:151987	hsa:151987
ncbi-geneid:152	hsa:152
ncbi-geneid:1520	hsa:1520
ncbi-geneid:152002	hsa:152002
ncbi-geneid:152006	hsa:152006
ncbi-geneid:152007	hsa:152007
ncbi-geneid:152015	hsa:152015
ncbi-geneid:152024	hsa:152024
ncbi-geneid:152048	hsa:152048
ncbi-geneid:152065	hsa:152065
ncbi-geneid:152078	hsa:152078
ncbi-geneid:152098	hsa:152098
ncbi-geneid:1521	hsa:1521
ncbi-geneid:152100	hsa:152100
ncbi-geneid:152110	hsa:152110
ncbi-geneid:152118	hsa:152118
ncbi-geneid:152137	hsa:152137
ncbi-geneid:152138	hsa:152138
ncbi-geneid:152185	hsa:152185
ncbi-geneid:152189	hsa:152189
ncbi-geneid:152195	hsa:152195
ncbi-geneid:1522	hsa:1522
ncbi-geneid:152206	hsa:152206
ncbi-geneid:152217	hsa:152217
ncbi-geneid:152225	hsa:152225
ncbi-geneid:152273	hsa:152273
ncbi-geneid:152274	hsa:152274
ncbi-geneid:1523	hsa:1523
ncbi-geneid:152302	hsa:152302
ncbi-geneid:152330	hsa:152330
ncbi-geneid:1524	hsa:1524
ncbi-geneid:152404	hsa:152404
ncbi-geneid:152405	hsa:152405
ncbi-geneid:152485	hsa:152485
ncbi-geneid:1525	hsa:1525
ncbi-geneid:152503	hsa:152503
ncbi-geneid:152518	hsa:152518
ncbi-geneid:152519	hsa:152519
ncbi-geneid:152559	hsa:152559
ncbi-geneid:152573	hsa:152573
ncbi-geneid:152578	hsa:152578
ncbi-geneid:152579	hsa:152579
ncbi-geneid:152586	hsa:152586
ncbi-geneid:152641	hsa:152641
ncbi-geneid:152687	hsa:152687
ncbi-geneid:1527	hsa:1527
ncbi-geneid:152742	hsa:152742
ncbi-geneid:152756	hsa:152756
ncbi-geneid:152789	hsa:152789
ncbi-geneid:1528	hsa:1528
ncbi-geneid:152815	hsa:152815
ncbi-geneid:152816	hsa:152816
ncbi-geneid:152831	hsa:152831
ncbi-geneid:152877	hsa:152877
ncbi-geneid:152926	hsa:152926
ncbi-geneid:152940	hsa:152940
ncbi-geneid:152992	hsa:152992
ncbi-geneid:153	hsa:153
ncbi-geneid:153020	hsa:153020
ncbi-geneid:153090	hsa:153090
ncbi-geneid:153129	hsa:153129
ncbi-geneid:153163	hsa:153163
ncbi-geneid:153201	hsa:153201
ncbi-geneid:153218	hsa:153218
ncbi-geneid:153222	hsa:153222
ncbi-geneid:153241	hsa:153241
ncbi-geneid:153328	hsa:153328
ncbi-geneid:153339	hsa:153339
ncbi-geneid:153364	hsa:153364
ncbi-geneid:153396	hsa:153396
ncbi-geneid:1534	hsa:1534
ncbi-geneid:153443	hsa:153443
ncbi-geneid:153469	hsa:153469
ncbi-geneid:153478	hsa:153478
ncbi-geneid:1535	hsa:1535
ncbi-geneid:153527	hsa:153527
ncbi-geneid:153562	hsa:153562
ncbi-geneid:153571	hsa:153571
ncbi-geneid:153572	hsa:153572
ncbi-geneid:153579	hsa:153579
ncbi-geneid:1536	hsa:1536
ncbi-geneid:153642	hsa:153642
ncbi-geneid:153643	hsa:153643
ncbi-geneid:153657	hsa:153657
ncbi-geneid:153684	hsa:153684
